Latitude,Longitude,UTC,Parameter,Unit,Value,RawConcentration,AQI,Category,SiteName,AgencyName,FullAQSCode,IntlAQSCode
40.366452,-80.615691,2026-01-30T14:00,PM2.5,UG/M3,16.6,19.2,65,2,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-30T14:00,PM2.5,UG/M3,10.6,9.4,54,2,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-30T14:00,PM2.5,UG/M3,10.5,11.5,54,2,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-30T14:00,PM2.5,UG/M3,7.3,7.0,41,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-30T14:00,OZONE,PPB,28.0,29.0,26,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-30T14:00,PM2.5,UG/M3,7.6,9.1,42,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.269,-80.244,2026-01-30T14:00,OZONE,PPB,28.0,-999.0,26,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-30T14:00,OZONE,PPB,37.0,38.0,34,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-30T14:00,PM2.5,UG/M3,4.5,4.2,25,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-30T14:00,PM2.5,UG/M3,10.7,11.4,54,2,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-30T14:00,PM2.5,UG/M3,8.2,9.8,46,1,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-30T14:00,OZONE,PPB,6.0,9.0,6,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-30T14:00,PM2.5,UG/M3,14.2,20.0,61,2,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-30T14:00,PM2.5,UG/M3,8.5,7.8,47,1,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-30T14:00,PM2.5,UG/M3,5.6,5.6,31,1,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-30T14:00,PM2.5,UG/M3,6.1,7.3,34,1,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-30T14:00,PM2.5,UG/M3,12.6,15.4,58,2,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-30T14:00,OZONE,PPB,21.0,17.0,19,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-30T15:00,PM2.5,UG/M3,18.5,20.4,69,2,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-30T15:00,PM2.5,UG/M3,8.6,6.6,48,1,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-30T15:00,PM2.5,UG/M3,8.2,6.0,46,1,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-30T15:00,OZONE,PPB,33.0,37.0,31,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-30T15:00,PM2.5,UG/M3,5.2,3.1,29,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-30T15:00,OZONE,PPB,33.0,38.0,31,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.269,-80.244,2026-01-30T15:00,PM2.5,UG/M3,5.5,3.3,31,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-30T15:00,OZONE,PPB,38.0,40.0,35,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-30T15:00,PM2.5,UG/M3,4.2,4.0,23,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-30T15:00,PM2.5,UG/M3,10.8,11.0,54,2,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-30T15:00,PM2.5,UG/M3,8.1,8.0,45,1,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-30T15:00,OZONE,PPB,14.0,21.0,13,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-30T15:00,PM2.5,UG/M3,10.4,6.7,53,2,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-30T15:00,PM2.5,UG/M3,6.6,4.7,37,1,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-30T15:00,PM2.5,UG/M3,6.4,7.2,36,1,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-30T15:00,PM2.5,UG/M3,5.4,4.8,30,1,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-30T15:00,PM2.5,UG/M3,12.8,13.1,58,2,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-30T15:00,OZONE,PPB,23.0,23.0,21,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-30T16:00,PM2.5,UG/M3,14.8,11.2,62,2,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-30T16:00,PM2.5,UG/M3,7.0,5.4,39,1,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-30T16:00,PM2.5,UG/M3,5.8,3.5,32,1,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-30T16:00,OZONE,PPB,34.0,38.0,31,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-30T16:00,PM2.5,UG/M3,3.2,1.2,18,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-30T16:00,OZONE,PPB,33.0,-999.0,31,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.269,-80.244,2026-01-30T16:00,PM2.5,UG/M3,4.0,2.6,22,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-30T16:00,OZONE,PPB,39.0,42.0,36,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-30T16:00,PM2.5,UG/M3,3.8,3.1,21,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-30T16:00,PM2.5,UG/M3,7.7,4.7,43,1,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-30T16:00,PM2.5,UG/M3,5.4,2.8,30,1,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-30T16:00,OZONE,PPB,22.0,34.0,20,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-30T16:00,PM2.5,UG/M3,6.4,2.4,36,1,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-30T16:00,PM2.5,UG/M3,4.6,2.7,26,1,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-30T16:00,PM2.5,UG/M3,10.3,14.2,53,2,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-30T16:00,PM2.5,UG/M3,4.2,3.0,23,1,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-30T16:00,PM2.5,UG/M3,7.8,2.9,43,1,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-30T16:00,OZONE,PPB,28.0,39.0,26,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-30T17:00,PM2.5,UG/M3,10.4,6.0,53,2,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-30T17:00,PM2.5,UG/M3,5.3,3.6,29,1,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-30T17:00,PM2.5,UG/M3,4.4,3.0,24,1,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-30T17:00,OZONE,PPB,34.0,37.0,31,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-30T17:00,PM2.5,UG/M3,2.4,1.7,13,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-30T17:00,OZONE,PPB,33.0,-999.0,31,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.269,-80.244,2026-01-30T17:00,PM2.5,UG/M3,3.3,2.6,18,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-30T17:00,OZONE,PPB,40.0,42.0,37,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-30T17:00,PM2.5,UG/M3,3.6,3.3,20,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-30T17:00,PM2.5,UG/M3,5.2,2.8,29,1,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-30T17:00,PM2.5,UG/M3,3.9,2.5,22,1,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-30T17:00,OZONE,PPB,23.0,35.0,21,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-30T17:00,PM2.5,UG/M3,4.6,2.8,26,1,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-30T17:00,PM2.5,UG/M3,4.0,3.5,22,1,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-30T17:00,PM2.5,UG/M3,10.4,10.6,53,2,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-30T17:00,PM2.5,UG/M3,3.2,2.2,18,1,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-30T17:00,PM2.5,UG/M3,5.3,2.8,29,1,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-30T17:00,OZONE,PPB,29.0,39.0,27,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-30T18:00,PM2.5,UG/M3,7.5,4.7,42,1,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-30T18:00,PM2.5,UG/M3,4.4,3.6,24,1,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-30T18:00,PM2.5,UG/M3,3.7,3.1,21,1,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-30T18:00,OZONE,PPB,36.0,38.0,33,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-30T18:00,PM2.5,UG/M3,2.3,2.3,13,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-30T18:00,PM2.5,UG/M3,3.0,2.8,17,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-30T18:00,OZONE,PPB,40.0,41.0,37,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-30T18:00,PM2.5,UG/M3,3.6,3.6,20,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-30T18:00,PM2.5,UG/M3,3.7,2.3,21,1,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-30T18:00,OZONE,PPB,26.0,35.0,24,1,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-30T18:00,PM2.5,UG/M3,3.1,2.3,17,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-30T18:00,PM2.5,UG/M3,4.0,3.4,22,1,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-30T18:00,PM2.5,UG/M3,3.3,2.6,18,1,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-30T18:00,PM2.5,UG/M3,9.4,8.4,52,2,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-30T18:00,PM2.5,UG/M3,2.7,2.3,15,1,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-30T18:00,OZONE,PPB,31.0,39.0,29,1,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-30T18:00,PM2.5,UG/M3,3.9,2.6,22,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-30T19:00,PM2.5,UG/M3,5.6,3.8,31,1,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-30T19:00,PM2.5,UG/M3,3.6,2.8,20,1,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-30T19:00,PM2.5,UG/M3,3.1,2.6,17,1,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-30T19:00,OZONE,PPB,37.0,39.0,34,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-30T19:00,PM2.5,UG/M3,2.2,2.1,12,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-30T19:00,PM2.5,UG/M3,2.9,2.8,16,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-30T19:00,OZONE,PPB,40.0,42.0,37,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-30T19:00,PM2.5,UG/M3,3.1,2.7,17,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-30T19:00,PM2.5,UG/M3,3.2,2.7,18,1,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-30T19:00,OZONE,PPB,30.0,35.0,28,1,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-30T19:00,PM2.5,UG/M3,2.9,2.7,16,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-30T19:00,PM2.5,UG/M3,3.3,2.6,18,1,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-30T19:00,PM2.5,UG/M3,2.8,2.4,16,1,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-30T19:00,PM2.5,UG/M3,8.8,8.2,49,1,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-30T19:00,PM2.5,UG/M3,2.5,2.4,14,1,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-30T19:00,OZONE,PPB,33.0,39.0,31,1,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-30T19:00,PM2.5,UG/M3,3.2,2.6,18,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-30T20:00,PM2.5,UG/M3,4.3,3.1,24,1,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-30T20:00,PM2.5,UG/M3,3.0,2.4,17,1,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-30T20:00,PM2.5,UG/M3,2.7,2.4,15,1,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-30T20:00,OZONE,PPB,36.0,39.0,33,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-30T20:00,PM2.5,UG/M3,2.1,2.1,12,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-30T20:00,PM2.5,UG/M3,2.8,2.7,16,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-30T20:00,OZONE,PPB,40.0,40.0,37,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-30T20:00,PM2.5,UG/M3,3.0,3.0,17,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-30T20:00,PM2.5,UG/M3,3.0,2.8,17,1,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-30T20:00,OZONE,PPB,33.0,34.0,31,1,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-30T20:00,PM2.5,UG/M3,2.9,2.9,16,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-30T20:00,PM2.5,UG/M3,3.0,2.7,17,1,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-30T20:00,PM2.5,UG/M3,2.7,2.7,15,1,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-30T20:00,PM2.5,UG/M3,8.5,8.2,47,1,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-30T20:00,PM2.5,UG/M3,2.6,2.8,14,1,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-30T20:00,OZONE,PPB,39.0,39.0,36,1,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-30T20:00,PM2.5,UG/M3,2.9,2.6,16,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-30T21:00,PM2.5,UG/M3,3.9,3.6,22,1,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-30T21:00,PM2.5,UG/M3,2.8,2.7,16,1,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-30T21:00,PM2.5,UG/M3,2.8,3.0,16,1,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-30T21:00,OZONE,PPB,37.0,38.0,34,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-30T21:00,PM2.5,UG/M3,2.4,2.7,13,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-30T21:00,PM2.5,UG/M3,2.8,2.8,16,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-30T21:00,OZONE,PPB,40.0,40.0,37,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-30T21:00,PM2.5,UG/M3,3.3,3.6,18,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-30T21:00,PM2.5,UG/M3,3.1,3.2,17,1,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-30T21:00,OZONE,PPB,31.0,32.0,29,1,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-30T21:00,PM2.5,UG/M3,3.0,3.1,17,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-30T21:00,PM2.5,UG/M3,3.0,3.0,17,1,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-30T21:00,PM2.5,UG/M3,2.8,2.9,16,1,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-30T21:00,PM2.5,UG/M3,8.1,7.8,45,1,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-30T21:00,PM2.5,UG/M3,2.7,2.9,15,1,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-30T21:00,OZONE,PPB,38.0,38.0,35,1,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-30T21:00,PM2.5,UG/M3,3.0,3.2,17,1,Harrison Township,Allegheny County,420031008,840420031008
